mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.001203012466430664,0.0004010439308848645,0.00040111541748046877,0.0004912640735369967,0.1,"{0: 1, 1: 1}",0,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.003609466552734375,0.00225115278619693,0.0,0.0,0.1,"{0: 1, 1: 1}",0,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",-0.10592542826647522,0.0,0.0,-0.033942211665106595,0.1524985703326045,0.0025261860802045398,0.08437556039409078,526
0.0008022785186767578,0.00040113932664822475,0.0004009246826171875,0.0004910304720024067,0.1,"{0: 1, 1: 1}",0.1,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0.1, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0010026931762695313,4.156969970265077e-07,0.0,0.0,0.1,"{0: 1, 1: 1}",0.1,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0.1, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0008021354675292969,0.0004010678896678621,0.00020055770874023439,0.0004011154174804687,0.1,"{0: 1, 1: 1}",0.1,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0.1, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0010028839111328124,2.4314019744838644e-07,0.0004009723663330078,0.0004910888550235889,0.1,"{0: 1, 1: 1}",0.1,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0.1, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.22086305214969315,0.04417261042993863,0.08834522085987725,429
0.0006015777587890625,0.0004911862140739203,0.00040111541748046877,0.0004912640735369966,0.1,"{0: 1, 1: 1}",0.1,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0.1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0006015300750732422,0.0004911472727697004,0.0,0.0,0.1,"{0: 1, 1: 1}",0.1,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.001403665542602539,0.0004912641429620793,0.00040106773376464845,0.0004912056557950125,0.1,"{0: 1, 1: 1}",0.1,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.007820940017700196,0.007460278276759969,0.0006014823913574219,0.0004911083237479125,0.1,"{0: 1, 1: 1}",0.1,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0.1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",-0.10592542826647522,0.0,0.0,-0.10660035817780521,0.1524985703326045,-0.012005443222335188,0.09499367698508916,720
0.0010026454925537109,3.8738433859996607e-07,0.00040111541748046877,0.0004912640503953003,0.1,"{0: 1, 1: 1}",1,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 1, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0010026931762695313,6.14361702286011e-07,0.0,0.0,0.1,"{0: 1, 1: 1}",1,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 1, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.00040111541748046877,0.0004912640735369966,0.00020051002502441406,0.0004010200500488281,0.1,"{0: 1, 1: 1}",1,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 1, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0004008769989013672,0.0004909720542521662,0.00020051002502441406,0.0004010200500488281,0.1,"{0: 1, 1: 1}",1,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 1, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.22086305214969315,0.04417261042993863,0.08834522085987725,429
0.0006015777587890625,0.0004911861909285556,0.0002007007598876953,0.0004014015197753906,0.1,"{0: 1, 1: 1}",1,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0008021831512451172,0.0004010916145960509,0.00020051002502441406,0.0004010200500488281,0.1,"{0: 1, 1: 1}",1,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.00040116310119628904,0.0004913224565664365,0.0004009723663330078,0.0004910889013234923,0.1,"{0: 1, 1: 1}",1,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.06933752452815369,0.013867504905630736,0.027735009811261473,465
0.00381011962890625,0.0031964686815350134,0.0,0.0,0.1,"{0: 1, 1: 1}",1,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.0,0.0,0.0,-0.06933752452815359,0.1524985703326045,0.01663220916089018,0.07304841456639923,463
0.00040106773376464845,0.0004912056557950125,0.00040121078491210936,0.0004913809437128759,0.1,"{0: 1, 1: 1}",10,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 10, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0006014823913574219,0.0004911086015362538,0.00020046234130859374,0.0004009246826171875,0.1,"{0: 1, 1: 1}",10,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 10, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0010026931762695313,2.431401974483864e-07,0.00020051002502441406,0.0004010200500488281,0.1,"{0: 1, 1: 1}",10,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 10, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0004009246826171875,0.0004910304720024067,0.00020060539245605468,0.0004012107849121094,0.1,"{0: 1, 1: 1}",10,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 10, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.22086305214969315,0.04417261042993863,0.08834522085987725,429
