mean_fit_time,mean_score_time,mean_test_score,param_C,param_class_weight,param_coef0,param_degree,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
0.0007995128631591797,0.00019989013671875,0.0,1,balanced,0,2,0.01,poly,"{'gamma': 0.01, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.00039975647068324946,0.0003997802734375,0.0
0.0005993843078613281,0.00039973258972167967,0.0,1,balanced,0,2,0.1,poly,"{'gamma': 0.1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.0004893956794015645,0.0004895704449951435,0.0
0.000799560546875,0.00019989013671875,0.5046331469128555,1,balanced,0,2,1,poly,"{'gamma': 1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",32,0.7257965464099612,0.573885641347411,0.6123724356957946,0.0,0.6111111111111112,0.000399780330312157,0.0003997802734375,0.2574137064854763
0.004796504974365234,0.0,0.2653380777938703,1,balanced,0,2,10,poly,"{'gamma': 10, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",479,0.028867513459481558,0.35445877847928337,0.5555555555555555,-0.12171612389003686,0.509524665365068,0.0007481371236764885,0.0,0.2674042094195491
0.0009995460510253905,0.0,0.0,1,balanced,0,3,0.01,poly,"{'gamma': 0.01, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,7.168434323488669e-07,0.0,0.0
0.000599527359008789,0.00039973258972167967,0.0,1,balanced,0,3,0.1,poly,"{'gamma': 0.1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.0004895120620278284,0.0004895704449951435,0.0
0.0009995460510253905,0.0001998424530029297,0.2923352329946277,1,balanced,0,3,1,poly,"{'gamma': 1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",408,0.16927779169233617,0.5477225575051661,0.44038550605054416,0.0,0.3042903097250923,3.2340669551493016e-07,0.0003996849060058594,0.19384917592917641
0.03957509994506836,0.00020008087158203126,0.050992258028421,1,balanced,0,3,10,poly,"{'gamma': 10, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",746,-0.23162640965743445,0.0,0.20412414523193154,-0.13762047064079508,0.420084025208403,0.014099473125256686,0.0004001617431640625,0.2356804576531381
0.000799560546875,0.0,0.0,1,balanced,0.1,1,0.01,poly,"{'gamma': 0.01, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.00039978030187482947,0.0,0.0
0.0007996082305908204,0.00019979476928710938,0.10694183867925929,1,balanced,0.1,1,0.1,poly,"{'gamma': 0.1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",665,0.2886751345948129,0.19920476822239896,0.04682929057908452,0.0,0.0,0.00039980418283003683,0.00039958953857421875,0.11664139159964597
0.0005996227264404297,0.0003998279571533203,0.45798369787948384,1,balanced,0.1,1,1,poly,"{'gamma': 1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",163,0.35404409643746665,0.573885641347411,0.6330541649476573,0.2477168471534311,0.48121773951145325,0.0004895899137254485,0.0004896872457665585,0.14116539157445399
0.0009996891021728516,0.0,0.49469275455905287,1,balanced,0.1,1,10,poly,"{'gamma': 10, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",53,0.42761798705987897,0.573885641347411,0.6793662204867574,0.3113761843897638,0.48121773951145325,5.001110306597479e-07,0.0,0.12542836019007658
0.0005997657775878906,0.0003998279571533203,0.0,1,balanced,0.1,2,0.01,poly,"{'gamma': 0.01, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.000489706714496402,0.0004896872457665585,0.0
0.0007995128631591797,0.00019989013671875,0.039840953644479794,1,balanced,0.1,2,0.1,poly,"{'gamma': 0.1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",762,0.19920476822239896,0.0,0.0,0.0,0.0,0.0003997565275612929,0.0003997802734375,0.07968190728895959
0.00040001869201660155,0.0005996227264404297,0.5046331469128555,1,balanced,0.1,2,1,poly,"{'gamma': 1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",32,0.7257965464099612,0.573885641347411,0.6123724356957946,0.0,0.6111111111111112,0.0004899211257710383,0.0004895899137254485,0.2574137064854763
0.004996776580810547,0.0,0.2731648584602003,1,balanced,0.1,2,10,poly,"{'gamma': 10, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",448,0.16927779169233617,0.35445877847928337,0.5555555555555555,-0.12171612389003686,0.4082482904638631,0.001548219224788537,0.0,0.23294817179084143
0.0007995128631591797,0.00019993782043457032,0.0,1,balanced,0.1,3,0.01,poly,"{'gamma': 0.01, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.00039975647068324946,0.0003998756408691407,0.0
0.000599527359008789,0.00039987564086914064,0.0,1,balanced,0.1,3,0.1,poly,"{'gamma': 0.1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.0004895120620278284,0.0004897456635623499,0.0
0.0011992931365966796,0.0,0.31059265157813326,1,balanced,0.1,3,1,poly,"{'gamma': 1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",384,0.16927779169233617,0.5477225575051661,0.44038550605054416,0.09128709291752773,0.3042903097250923,0.00039968493444997424,0.0,0.16803649279479455
0.046370744705200195,0.0003997802734375,0.050992258028421,1,balanced,0.1,3,10,poly,"{'gamma': 10, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",746,-0.23162640965743445,0.0,0.20412414523193154,-0.13762047064079508,0.420084025208403,0.012282064151746245,0.0004896288395761052,0.2356804576531381
0.000799560546875,0.0001998424530029297,0.0,1,balanced,1,1,0.01,poly,"{'gamma': 0.01, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.00039978030187482947,0.0003996849060058594,0.0
0.0007996082305908204,0.00019989013671875,0.10694183867925929,1,balanced,1,1,0.1,poly,"{'gamma': 0.1, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",665,0.2886751345948129,0.19920476822239896,0.04682929057908452,0.0,0.0,0.00039980429657254026,0.0003997802734375,0.11664139159964597
0.000999307632446289,0.0,0.45798369787948384,1,balanced,1,1,1,poly,"{'gamma': 1, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",163,0.35404409643746665,0.573885641347411,0.6330541649476573,0.2477168471534311,0.48121773951145325,2.4314019744838644e-07,0.0,0.14116539157445399
0.00099945068359375,0.00039958953857421875,0.49469275455905287,1,balanced,1,1,10,poly,"{'gamma': 10, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",53,0.42761798705987897,0.573885641347411,0.6793662204867574,0.3113761843897638,0.48121773951145325,0.0006321836297949547,0.000489395238030506,0.12542836019007658
0.0007995128631591797,0.00019989013671875,0.0,1,balanced,1,2,0.01,poly,"{'gamma': 0.01, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.0003997564422442246,0.0003997802734375,0.0
0.0007995128631591797,0.00019993782043457032,0.46597135072778456,1,balanced,1,2,0.1,poly,"{'gamma': 0.1, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",153,0.6236095644623235,0.6236095644623235,0.7499999999999999,0.08492077756084472,0.2477168471534311,0.00039975644224422467,0.0003998756408691407,0.254246515849312
0.0007992267608642578,0.00019989013671875,0.4871359661091989,1,balanced,1,2,1,poly,"{'gamma': 1, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",78,0.6383106423916776,0.573885641347411,0.6123724356957946,0.0,0.6111111111111112,0.00039961356179578226,0.0003997802734375,0.24443189164793921
0.006795549392700195,0.00039987564086914064,0.3418235731002837,1,balanced,1,2,10,poly,"{'gamma': 10, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",345,0.27971546389275787,0.35445877847928337,0.6793662204867574,-0.12171612389003686,0.5172935265326569,0.002711301140909644,0.0004897456403489048,0.2696704877039422
0.0007993698120117188,0.00019989013671875,0.0,1,balanced,1,3,0.01,poly,"{'gamma': 0.01, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.0003996849913381978,0.0003997802734375,0.0
0.0005996227264404297,0.0003997802734375,0.4375834155500039,1,balanced,1,3,0.1,poly,"{'gamma': 0.1, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",230,0.42761798705987897,0.4666666666666668,0.6330541649476573,0.13762047064079508,0.5229577884350213,0.0004895899601671047,0.0004896288627950879,0.1651790004780886
0.001199626922607422,0.0,0.2508941956430555,1,balanced,1,3,1,poly,"{'gamma': 1, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",495,0.15842360687626778,0.44999999999999996,0.361111111111111,0.09128709291752773,0.19364916731037093,0.00039951813749546,0.0,0.13348641884479615
0.031180047988891603,0.0,0.047483903280730676,1,balanced,1,3,10,poly,"{'gamma': 10, 'coef0': 1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",756,-0.23162640965743445,-0.10000000000000007,0.28306925853614895,0.02777777777777785,0.2581988897471611,0.008788192017720842,0.0,0.19997183053123663
0.0005997657775878906,0.0003997802734375,0.0,1,balanced,10,1,0.01,poly,"{'gamma': 0.01, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.0004897068537881268,0.0004896288395761052,0.0
0.0007995128631591797,0.0,0.10694183867925929,1,balanced,10,1,0.1,poly,"{'gamma': 0.1, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",665,0.2886751345948129,0.19920476822239896,0.04682929057908452,0.0,0.0,0.0003997564422442246,0.0,0.11664139159964597
0.0009994983673095703,0.0,0.45798369787948384,1,balanced,10,1,1,poly,"{'gamma': 1, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",163,0.35404409643746665,0.573885641347411,0.6330541649476573,0.2477168471534311,0.48121773951145325,2.78041453115716e-07,0.0,0.14116539157445399
0.0007995128631591797,0.0003997802734375,0.49469275455905287,1,balanced,10,1,10,poly,"{'gamma': 10, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",53,0.42761798705987897,0.573885641347411,0.6793662204867574,0.3113761843897638,0.48121773951145325,0.00039975647068324946,0.0004896288627950879,0.12542836019007658
0.0009993553161621095,0.00019989013671875,0.4726201057746905,1,balanced,10,2,0.01,poly,"{'gamma': 0.01, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",137,0.6236095644623235,0.6236095644623235,0.6330541649476573,0.12171612389003694,0.361111111111111,1.1680077279964343e-07,0.0003997802734375,0.20342201503557641
0.0005996227264404297,0.00019989013671875,0.49666867876732956,1,balanced,10,2,0.1,poly,"{'gamma': 0.1, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",44,0.42761798705987897,0.573885641347411,0.7499999999999999,0.2477168471534311,0.48412291827592707,0.0004895899137254485,0.0003997802734375,0.16555459898358849
0.0009994983673095703,0.00019974708557128905,0.4257597306065586,1,balanced,10,2,1,poly,"{'gamma': 1, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",255,0.35445877847928337,0.5477225575051661,0.6123724356957946,0.09128709291752773,0.5229577884350213,2.78041453115716e-07,0.0003994941711425781,0.18767123723594978
0.009793710708618165,0.00019993782043457032,0.22465223370053433,1,balanced,10,2,10,poly,"{'gamma': 10, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",552,-0.27724131203346897,0.3651483716701107,0.6793662204867574,-0.20412414523193154,0.5601120336112041,0.005111569370158531,0.0003998756408691407,0.3936454156469708
0.0007996082305908204,0.00019989013671875,0.48795675127844734,1,balanced,10,3,0.01,poly,"{'gamma': 0.01, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",74,0.42761798705987897,0.4666666666666668,0.7499999999999999,0.3113761843897638,0.48412291827592707,0.00039980418283003683,0.0003997802734375,0.14419160395041472
0.0015989303588867187,0.0001998424530029297,0.5046229641640754,1,balanced,10,3,0.1,poly,"{'gamma': 0.1, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",35,0.4666666666666668,0.6500000000000001,0.6793662204867574,0.20412414523193154,0.5229577884350213,0.0004894731129544958,0.0003996849060058594,0.1695559345225439
0.0055964946746826175,0.00019993782043457032,0.27870498105147534,1,balanced,10,3,1,poly,"{'gamma': 1, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",436,0.16927779169233617,0.3651483716701107,0.5477225575051661,0.0,0.3113761843897638,0.0018536380259151183,0.0003998756408691407,0.1846949376589295
0.02398519515991211,0.00019993782043457032,0.14671423820006496,1,balanced,10,3,10,poly,"{'gamma': 10, 'coef0': 10, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",629,0.028867513459481558,0.10000000000000007,0.5229577884350213,-0.08492077756084472,0.16666666666666657,0.010929190033915171,0.0003998756408691407,0.2057581879801487
0.0007997035980224609,0.0001998424530029297,0.0,1,balanced,100,1,0.01,poly,"{'gamma': 0.01, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",786,0.0,0.0,0.0,0.0,0.0,0.0003998518949700413,0.0003996849060058594,0.0
0.0005997180938720703,0.0001998424530029297,0.10694183867925929,1,balanced,100,1,0.1,poly,"{'gamma': 0.1, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",665,0.2886751345948129,0.19920476822239896,0.04682929057908452,0.0,0.0,0.000489667780906084,0.0003996849060058594,0.11664139159964597
0.0007995128631591797,0.0001998424530029297,0.45798369787948384,1,balanced,100,1,1,poly,"{'gamma': 1, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",163,0.35404409643746665,0.573885641347411,0.6330541649476573,0.2477168471534311,0.48121773951145325,0.00039975647068324946,0.0003996849060058594,0.14116539157445399
0.0009992599487304687,0.00019989013671875,0.49469275455905287,1,balanced,100,1,10,poly,"{'gamma': 10, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}",53,0.42761798705987897,0.573885641347411,0.6793662204867574,0.3113761843897638,0.48121773951145325,2.78041453115716e-07,0.0003997802734375,0.12542836019007658
0.0005996227264404297,0.0003996849060058594,0.4819539006428471,1,balanced,100,2,0.01,poly,"{'gamma': 0.01, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",101,0.35404409643746665,0.573885641347411,0.7499999999999999,0.2477168471534311,0.48412291827592707,0.0004895899369462772,0.0004895120388033056,0.17408778027553268
0.0009994983673095703,0.00019979476928710938,0.46645819283932594,1,balanced,100,2,0.1,poly,"{'gamma': 0.1, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",150,0.4666666666666668,0.573885641347411,0.6793662204867574,0.20412414523193154,0.4082482904638631,2.3360154559928684e-07,0.00039958953857421875,0.16067238322726968
0.002998018264770508,0.0,0.4499169245472513,1,balanced,100,2,1,poly,"{'gamma': 1, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",188,0.3651483716701107,0.5477225575051661,0.6123724356957946,0.09128709291752773,0.6330541649476573,1.1680077279964342e-07,0.0,0.2026317089963747
0.02838268280029297,0.0003998279571533203,0.1797857954226681,1,balanced,100,2,10,poly,"{'gamma': 10, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}",589,-0.09673016668133483,0.16878989451394447,0.44038550605054416,-0.08492077756084472,0.47140452079103146,0.013461421924833364,0.0004896872457665585,0.24478776402450117
0.005996322631835938,0.0003991127014160156,0.4728856359566622,1,balanced,100,3,0.01,poly,"{'gamma': 0.01, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",135,0.573885641347411,0.4666666666666668,0.6793662204867574,0.20412414523193154,0.44038550605054416,0.003519117613940033,0.0004888123737983666,0.15884766652132165
0.021985578536987304,0.0004000663757324219,0.459758579161368,1,balanced,100,3,0.1,poly,"{'gamma': 0.1, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",159,0.5523398999523438,0.44999999999999996,0.48121773951145325,0.20412414523193154,0.6111111111111112,0.005510193176718161,0.000489979265096882,0.1395590048170324
0.3309937000274658,0.0,0.11078921832462382,1,balanced,100,3,1,poly,"{'gamma': 1, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",662,-0.09673016668133483,0.16878989451394447,0.3113761843897638,-0.20412414523193154,0.3746343246326773,0.18686077366267168,0.0,0.2260301622421656
0.09294090270996094,0.00040030479431152344,0.23802549880031992,1,balanced,100,3,10,poly,"{'gamma': 10, 'coef0': 100, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': 'balanced'}",514,0.2608745973749756,0.08333333333333326,0.20412414523193154,0.2222222222222223,0.4195731958391369,0.03369650694560396,0.0004902712496236431,0.10845308569792812
0.0007993221282958984,0.000400543212890625,0.0,1,"{0: 1, 1: 1}",0,1,0.01,poly,"{'gamma': 0.01, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0003996614446105129,0.0004905651229101881,0.0
0.0003997802734375,0.00019974708557128905,0.0,1,"{0: 1, 1: 1}",0,1,0.1,poly,"{'gamma': 0.1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0004896290485469089,0.0003994941711425781,0.0
0.0007996082305908204,0.0,0.4470660448261632,1,"{0: 1, 1: 1}",0,1,1,poly,"{'gamma': 1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': {0: 1, 1: 1}}",195,0.6500000000000001,0.44999999999999996,0.5229577884350213,0.20412414523193154,0.4082482904638631,0.00039980412595877306,0.0,0.14661373717059203
0.0005996227264404297,0.00039958953857421875,0.5532430841875148,1,"{0: 1, 1: 1}",0,1,10,poly,"{'gamma': 10, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': {0: 1, 1: 1}}",1,0.6500000000000001,0.573885641347411,0.8257228238447704,0.19364916731037093,0.5229577884350213,0.0004895901459336855,0.0004893952612605717,0.2070063808877359
0.0005996227264404297,0.0001998424530029297,0.0,1,"{0: 1, 1: 1}",0,2,0.01,poly,"{'gamma': 0.01, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0004895907496745865,0.0003996849060058594,0.0
0.00019998550415039061,0.0005998611450195312,0.0,1,"{0: 1, 1: 1}",0,2,0.1,poly,"{'gamma': 0.1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0003999710083007812,0.0004897848602161583,0.0
0.0007996082305908204,0.0,0.23642273358427932,1,"{0: 1, 1: 1}",0,2,1,poly,"{'gamma': 1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': {0: 1, 1: 1}}",528,0.27971546389275787,0.44999999999999996,0.361111111111111,0.0,0.09128709291752773,0.00039980441031501127,0.0,0.16733007133486774
0.007593584060668945,0.00020031929016113282,0.3171707262586293,1,"{0: 1, 1: 1}",0,2,10,poly,"{'gamma': 10, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': {0: 1, 1: 1}}",371,0.16927779169233617,0.44999999999999996,0.44038550605054416,-0.08492077756084472,0.6111111111111112,0.002870179989247384,0.00040063858032226565,0.24607980222175535
0.000599527359008789,0.0001998424530029297,0.0,1,"{0: 1, 1: 1}",0,3,0.01,poly,"{'gamma': 0.01, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0004895121317013901,0.0003996849060058594,0.0
0.00039973258972167967,0.0003996849060058594,0.0,1,"{0: 1, 1: 1}",0,3,0.1,poly,"{'gamma': 0.1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0004895704914386467,0.0004895120620278284,0.0
0.0009993553161621095,0.0003997802734375,0.2250992764628279,1,"{0: 1, 1: 1}",0,3,1,poly,"{'gamma': 1, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': {0: 1, 1: 1}}",541,0.16927779169233617,0.35445877847928337,0.44038550605054416,-0.032274861218395026,0.19364916731037093,2.431401974483864e-07,0.0004896290485469089,0.1633576662950821
0.03737592697143555,0.0,0.030992258028420993,1,"{0: 1, 1: 1}",0,3,10,poly,"{'gamma': 10, 'coef0': 0, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': {0: 1, 1: 1}}",764,-0.23162640965743445,-0.10000000000000007,0.20412414523193154,-0.13762047064079508,0.420084025208403,0.013491478057800883,0.0,0.24327960958684858
0.0005993843078613281,0.0,0.0,1,"{0: 1, 1: 1}",0.1,1,0.01,poly,"{'gamma': 0.01, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.000489395447101057,0.0,0.0
0.000599527359008789,0.0,0.0,1,"{0: 1, 1: 1}",0.1,1,0.1,poly,"{'gamma': 0.1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0004895120620278284,0.0,0.0
0.0007995128631591797,0.00019989013671875,0.4470660448261632,1,"{0: 1, 1: 1}",0.1,1,1,poly,"{'gamma': 1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': {0: 1, 1: 1}}",195,0.6500000000000001,0.44999999999999996,0.5229577884350213,0.20412414523193154,0.4082482904638631,0.0003997564422442246,0.0003997802734375,0.14661373717059203
0.0007998943328857422,0.0,0.5532430841875148,1,"{0: 1, 1: 1}",0.1,1,10,poly,"{'gamma': 10, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 1, 'class_weight': {0: 1, 1: 1}}",1,0.6500000000000001,0.573885641347411,0.8257228238447704,0.19364916731037093,0.5229577884350213,0.00039994962168478577,0.0,0.2070063808877359
0.00039987564086914064,0.0003996372222900391,0.0,1,"{0: 1, 1: 1}",0.1,2,0.01,poly,"{'gamma': 0.01, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0004897457332026785,0.0004894536906783155,0.0
0.0005996227264404297,0.0,0.0,1,"{0: 1, 1: 1}",0.1,2,0.1,poly,"{'gamma': 0.1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0004895901923753198,0.0,0.0
0.00039987564086914064,0.00039987564086914064,0.23642273358427932,1,"{0: 1, 1: 1}",0.1,2,1,poly,"{'gamma': 1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': {0: 1, 1: 1}}",528,0.27971546389275787,0.44999999999999996,0.361111111111111,0.0,0.09128709291752773,0.0004897456635623499,0.00048974566356235,0.16733007133486774
0.010992956161499024,0.00019998550415039061,0.3402047361596316,1,"{0: 1, 1: 1}",0.1,2,10,poly,"{'gamma': 10, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 2, 'class_weight': {0: 1, 1: 1}}",347,0.16927779169233617,0.44999999999999996,0.5555555555555555,-0.08492077756084472,0.6111111111111112,0.00806954294778253,0.0003999710083007812,0.26144558214919156
0.0005997180938720703,0.0,0.0,1,"{0: 1, 1: 1}",0.1,3,0.01,poly,"{'gamma': 0.01, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0004896677809060841,0.0,0.0
0.0005996227264404297,0.00019989013671875,0.0,1,"{0: 1, 1: 1}",0.1,3,0.1,poly,"{'gamma': 0.1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': {0: 1, 1: 1}}",786,0.0,0.0,0.0,0.0,0.0,0.0004895899601671047,0.0003997802734375,0.0
0.0007994174957275391,0.00019989013671875,0.24420752076697122,1,"{0: 1, 1: 1}",0.1,3,1,poly,"{'gamma': 1, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': {0: 1, 1: 1}}",504,0.16927779169233617,0.44999999999999996,0.44038550605054416,-0.032274861218395026,0.19364916731037093,0.0003997088438569229,0.0003997802734375,0.1819062755215119
0.044372272491455075,0.0007997989654541015,0.030992258028420993,1,"{0: 1, 1: 1}",0.1,3,10,poly,"{'gamma': 10, 'coef0': 0.1, 'C': 1, 'kernel': 'poly', 'degree': 3, 'class_weight': {0: 1, 1: 1}}",764,-0.23162640965743445,-0.10000000000000007,0.20412414523193154,-0.13762047064079508,0.420084025208403,0.00842339522461847,0.0003998994933878707,0.24327960958684858
